slug,name,playtime,platforms,stores,released,tba,background_image,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,score,clip,tags,esrb_rating,user_game,reviews_count,saturated_color,dominant_color,short_screenshots,parent_platforms,genres,community_rating
wolfenstein-3d,Wolfenstein 3D,1,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 1, 'name': 'Xbox One', 'slug': 'xbox-one'}}, {'platform': {'id': 3, 'name': 'iOS', 'slug': 'ios'}}, {'platform': {'id': 5, 'name': 'macOS', 'slug': 'macos'}}, {'platform': {'id': 14, 'name': 'Xbox 360', 'slug': 'xbox360'}}, {'platform': {'id': 16, 'name': 'PlayStation 3', 'slug': 'playstation3'}}, {'platform': {'id': 24, 'name': 'Game Boy Advance', 'slug': 'game-boy-advance'}}, {'platform': {'id': 79, 'name': 'SNES', 'slug': 'snes'}}, {'platform': {'id': 55, 'name': 'Classic Macintosh', 'slug': 'macintosh'}}, {'platform': {'id': 111, 'name': '3DO', 'slug': '3do'}}, {'platform': {'id': 112, 'name': 'Jaguar', 'slug': 'jaguar'}}]","[{'store': {'id': 1, 'name': 'Steam', 'slug': 'steam'}}, {'store': {'id': 3, 'name': 'PlayStation Store', 'slug': 'playstation-store'}}, {'store': {'id': 2, 'name': 'Xbox Store', 'slug': 'xbox-store'}}, {'store': {'id': 7, 'name': 'Xbox 360 Store', 'slug': 'xbox360'}}]",1992-05-05,False,https://media.rawg.io/media/screenshots/52b/52b958a7b263d4f264648b710e76a236.jpg,4.09,4,"[{'id': 4, 'title': 'recommended', 'count': 192, 'percent': 56.97}, {'id': 5, 'title': 'exceptional', 'count': 95, 'percent': 28.19}, {'id': 3, 'title': 'meh', 'count': 43, 'percent': 12.76}, {'id': 1, 'title': 'skip', 'count': 7, 'percent': 2.08}]",334,3,1827,"{'yet': 61, 'owned': 1300, 'beaten': 261, 'toplay': 31, 'dropped': 161, 'playing': 13}",,326,2024-05-01T07:37:04,4005,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 224157, 'image_background': 'https://media.rawg.io/media/games/34b/34b1f1850a1c06fd971bc6ab3ac0ce0e.jpg'}, {'id': 42396, 'name': 'Для одного игрока', 'slug': 'dlia-odnogo-igroka', 'language': 'rus', 'games_count': 49013, 'image_background': 'https://media.rawg.io/media/games/4a0/4a0a1316102366260e6f38fd2a9cfdce.jpg'}, {'id': 42417, 'name': 'Экшен', 'slug': 'ekshen', 'language': 'rus', 'games_count': 40038, 'image_background': 'https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg'}, {'id': 42392, 'name': 'Приключение', 'slug': 'prikliuchenie', 'language': 'rus', 'games_count': 38096, 'image_background': 'https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg'}, {'id': 40849, 'name': 'Steam Cloud', 'slug': 'steam-cloud', 'language': 'eng', 'games_count': 18112, 'image_background': 'https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg'}, {'id': 42425, 'name': 'Для нескольких игроков', 'slug': 'dlia-neskolkikh-igrokov', 'language': 'rus', 'games_count': 9896, 'image_background': 'https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg'}, {'id': 42401, 'name': 'Отличный саундтрек', 'slug': 'otlichnyi-saundtrek', 'language': 'rus', 'games_count': 4621, 'image_background': 'https://media.rawg.io/media/games/6c5/6c55e22185876626881b76c11922b073.jpg'}, {'id': 42428, 'name': 'Шутер', 'slug': 'shuter', 'language': 'rus', 'games_count': 9021, 'image_background': 'https://media.rawg.io/media/games/16b/16b1b7b36e2042d1128d5a3e852b3b2f.jpg'}, {'id': 42429, 'name': 'От первого лица', 'slug': 'ot-pervogo-litsa', 'language': 'rus', 'games_count': 10876, 'image_background': 'https://media.rawg.io/media/games/157/15742f2f67eacff546738e1ab5c19d20.jpg'}, {'id': 8, 'name': 'First-Person', 'slug': 'first-person', 'language': 'eng', 'games_count': 31803, 'image_background': 'https://media.rawg.io/media/games/2ba/2bac0e87cf45e5b508f227d281c9252a.jpg'}, {'id': 42435, 'name': 'Шедевр', 'slug': 'shedevr', 'language': 'rus', 'games_count': 1059, 'image_background': 'https://media.rawg.io/media/games/021/021c4e21a1824d2526f925eff6324653.jpg'}, {'id': 30, 'name': 'FPS', 'slug': 'fps', 'language': 'eng', 'games_count': 13283, 'image_background': 'https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg'}, {'id': 42427, 'name': 'Шутер от первого лица', 'slug': 'shuter-ot-pervogo-litsa', 'language': 'rus', 'games_count': 5265, 'image_background': 'https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg'}, {'id': 42420, 'name': 'Сложная', 'slug': 'slozhnaia', 'language': 'rus', 'games_count': 5315, 'image_background': 'https://media.rawg.io/media/games/736/73619bd336c894d6941d926bfd563946.jpg'}, {'id': 42461, 'name': 'Классика', 'slug': 'klassika', 'language': 'rus', 'games_count': 1458, 'image_background': 'https://media.rawg.io/media/games/33d/33df5a032898b8ab7e3773c7a5f1d336.jpg'}, {'id': 42491, 'name': 'Мясо', 'slug': 'miaso', 'language': 'rus', 'games_count': 4585, 'image_background': 'https://media.rawg.io/media/games/c6b/c6bfece1daf8d06bc0a60632ac78e5bf.jpg'}, {'id': 193, 'name': 'Classic', 'slug': 'classic', 'language': 'eng', 'games_count': 1794, 'image_background': 'https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg'}, {'id': 42415, 'name': 'Пиксельная графика', 'slug': 'pikselnaia-grafika', 'language': 'rus', 'games_count': 12604, 'image_background': 'https://media.rawg.io/media/games/9fa/9fa63622543e5d4f6d99aa9d73b043de.jpg'}, {'id': 42467, 'name': 'Ретро', 'slug': 'retro-2', 'language': 'rus', 'games_count': 7835, 'image_background': 'https://media.rawg.io/media/games/e04/e04963f3ac4c4fa83a1dc0b9231e50db.jpg'}, {'id': 122, 'name': 'Pixel Graphics', 'slug': 'pixel-graphics', 'language': 'eng', 'games_count': 93692, 'image_background': 'https://media.rawg.io/media/games/4cb/4cb855e8ef1578415a928e53c9f51867.png'}, {'id': 74, 'name': 'Retro', 'slug': 'retro', 'language': 'eng', 'games_count': 41631, 'image_background': 'https://media.rawg.io/media/games/9cc/9cc11e2e81403186c7fa9c00c143d6e4.jpg'}, {'id': 62, 'name': 'Moddable', 'slug': 'moddable', 'language': 'eng', 'games_count': 933, 'image_background': 'https://media.rawg.io/media/games/62c/62c7c8b28a27b83680b22fb9d33fc619.jpg'}, {'id': 42438, 'name': 'Поддержка модификаций', 'slug': 'podderzhka-modifikatsii', 'language': 'rus', 'games_count': 744, 'image_background': 'https://media.rawg.io/media/games/960/960b601d9541cec776c5fa42a00bf6c4.jpg'}, {'id': 42484, 'name': '90-е', 'slug': '90-e', 'language': 'rus', 'games_count': 2681, 'image_background': 'https://media.rawg.io/media/games/9c4/9c47f320eb73c9a02d462e12f6206b26.jpg'}, {'id': 42512, 'name': 'Олдскул', 'slug': 'oldskul', 'language': 'rus', 'games_count': 3816, 'image_background': 'https://media.rawg.io/media/games/12e/12ea6b35b65df38258e25885a0a392a6.jpg'}, {'id': 42472, 'name': 'Культовая классика', 'slug': 'kultovaia-klassika', 'language': 'rus', 'games_count': 264, 'image_background': 'https://media.rawg.io/media/screenshots/fb9/fb912e77c4295b0c47af632cd1b48522.jpeg'}, {'id': 243, 'name': ""1990's"", 'slug': '1990s', 'language': 'eng', 'games_count': 2586, 'image_background': 'https://media.rawg.io/media/games/14a/14a83c56ff668baaced6e8c8704b6391.jpg'}, {'id': 42667, 'name': 'Псевдотрёхмерность', 'slug': 'psevdotriokhmernost', 'language': 'rus', 'games_count': 2048, 'image_background': 'https://media.rawg.io/media/games/a32/a32c9c299488ca99afc3fcea605a7718.jpg'}, {'id': 42459, 'name': 'Вторая мировая война', 'slug': 'vtoraia-mirovaia-voina', 'language': 'rus', 'games_count': 678, 'image_background': 'https://media.rawg.io/media/games/9c5/9c5bc0b6e67102bc96dcf1ba41509e42.jpg'}, {'id': 105, 'name': 'World War II', 'slug': 'world-war-ii', 'language': 'eng', 'games_count': 960, 'image_background': 'https://media.rawg.io/media/games/b47/b47c20aa6cfd4c825d37e2bc68462e9c.jpg'}, {'id': 62349, 'name': 'vr mod', 'slug': 'vr-mod', 'language': 'eng', 'games_count': 17, 'image_background': 'https://media.rawg.io/media/screenshots/1bb/1bb3f78f0fe43b5d5ca2f3da5b638840.jpg'}]",,,337,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/52b/52b958a7b263d4f264648b710e76a236.jpg'}, {'id': 213379, 'image': 'https://media.rawg.io/media/screenshots/ee8/ee89cfe86e87d49e6e07e36b8ba7f8f8.jpg'}, {'id': 213380, 'image': 'https://media.rawg.io/media/screenshots/167/1678487d29716e508d8d2b8f0c58b9f6.jpg'}, {'id': 213381, 'image': 'https://media.rawg.io/media/screenshots/980/980c570e870a97f4d11cd551f4cdaf5f.jpg'}, {'id': 213382, 'image': 'https://media.rawg.io/media/screenshots/13c/13cd3243a8d5e0a181f466b8f3bbcee4.jpg'}, {'id': 213383, 'image': 'https://media.rawg.io/media/screenshots/93c/93c3b8063d58511a65710c5aba37d395.jpg'}, {'id': 272317, 'image': 'https://media.rawg.io/media/screenshots/4e1/4e1a652fd3fedf885609f8605d0d82c2.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 2, 'name': 'PlayStation', 'slug': 'playstation'}}, {'platform': {'id': 3, 'name': 'Xbox', 'slug': 'xbox'}}, {'platform': {'id': 4, 'name': 'iOS', 'slug': 'ios'}}, {'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 12, 'name': '3DO', 'slug': '3do'}}]","[{'id': 2, 'name': 'Shooter', 'slug': 'shooter'}, {'id': 4, 'name': 'Action', 'slug': 'action'}]",
lure-of-the-temptress,Lure of the Temptress,1,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 5, 'name': 'macOS', 'slug': 'macos'}}, {'platform': {'id': 6, 'name': 'Linux', 'slug': 'linux'}}, {'platform': {'id': 55, 'name': 'Classic Macintosh', 'slug': 'macintosh'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 34, 'name': 'Atari ST', 'slug': 'atari-st'}}]","[{'store': {'id': 5, 'name': 'GOG', 'slug': 'gog'}}]",1992-04-11,False,https://media.rawg.io/media/screenshots/79a/79ab3ca882e351d5423499723bc1890c.jpg,2.04,1,"[{'id': 1, 'title': 'skip', 'count': 60, 'percent': 58.82}, {'id': 3, 'title': 'meh', 'count': 26, 'percent': 25.49}, {'id': 4, 'title': 'recommended', 'count': 10, 'percent': 9.8}, {'id': 5, 'title': 'exceptional', 'count': 6, 'percent': 5.88}]",101,1,1772,"{'yet': 194, 'owned': 1531, 'beaten': 9, 'toplay': 5, 'dropped': 31, 'playing': 2}",,498,2024-04-10T11:09:33,22733,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 220522, 'image_background': 'https://media.rawg.io/media/games/511/5118aff5091cb3efec399c808f8c598f.jpg'}]","{'id': 2, 'name': 'Everyone 10+', 'slug': 'everyone-10-plus', 'name_en': 'Everyone 10+', 'name_ru': 'С 10 лет'}",,102,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/screenshots/79a/79ab3ca882e351d5423499723bc1890c.jpg'}, {'id': 218962, 'image': 'https://media.rawg.io/media/screenshots/2e0/2e0ab3e5a8401b0fc4a97455e614959e.jpg'}, {'id': 218963, 'image': 'https://media.rawg.io/media/screenshots/13e/13e7ce549849c6b886f2a6b2ebdab869.jpg'}, {'id': 218964, 'image': 'https://media.rawg.io/media/screenshots/169/169b610b4fd23fc63819b36ac6ce4aa3.jpg'}, {'id': 218965, 'image': 'https://media.rawg.io/media/screenshots/40c/40ce9fe3f167b9ba371e05ea4bdc3bca.jpg'}, {'id': 218966, 'image': 'https://media.rawg.io/media/screenshots/e58/e58f148dbd50e82c62e087c1a780916c.jpg'}, {'id': 218967, 'image': 'https://media.rawg.io/media/screenshots/2bb/2bba4450b0cfc6463eec86364cfb93d7.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 5, 'name': 'Apple Macintosh', 'slug': 'mac'}}, {'platform': {'id': 6, 'name': 'Linux', 'slug': 'linux'}}, {'platform': {'id': 9, 'name': 'Atari', 'slug': 'atari'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}]","[{'id': 3, 'name': 'Adventure', 'slug': 'adventure'}]",
mortal-kombat,Mortal Kombat,24,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 26, 'name': 'Game Boy', 'slug': 'game-boy'}}, {'platform': {'id': 79, 'name': 'SNES', 'slug': 'snes'}}, {'platform': {'id': 166, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 167, 'name': 'Genesis', 'slug': 'genesis'}}, {'platform': {'id': 119, 'name': 'SEGA CD', 'slug': 'sega-cd'}}, {'platform': {'id': 74, 'name': 'SEGA Master System', 'slug': 'sega-master-system'}}, {'platform': {'id': 77, 'name': 'Game Gear', 'slug': 'game-gear'}}]",,1992-08-09,False,https://media.rawg.io/media/games/e9a/e9a782a3f40f0e53ab64c7018251053e.jpg,3.95,4,"[{'id': 4, 'title': 'recommended', 'count': 262, 'percent': 56.59}, {'id': 5, 'title': 'exceptional', 'count': 109, 'percent': 23.54}, {'id': 3, 'title': 'meh', 'count': 72, 'percent': 15.55}, {'id': 1, 'title': 'skip', 'count': 20, 'percent': 4.32}]",460,1,1749,"{'yet': 30, 'owned': 1170, 'beaten': 350, 'toplay': 17, 'dropped': 178, 'playing': 4}",,281,2024-04-07T03:37:23,54285,,,"[{'id': 418, 'name': '2 players', 'slug': '2-players', 'language': 'eng', 'games_count': 1244, 'image_background': 'https://media.rawg.io/media/screenshots/2da/2dab29baecf27327f4d896baa39b433d.jpg'}, {'id': 18188, 'name': 'controversial', 'slug': 'controversial', 'language': 'eng', 'games_count': 51, 'image_background': 'https://media.rawg.io/media/screenshots/ddf/ddf4f720f2718af7c8e911d2f125b651.jpg'}]",,,463,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/games/e9a/e9a782a3f40f0e53ab64c7018251053e.jpg'}, {'id': 739938, 'image': 'https://media.rawg.io/media/screenshots/12b/12bbc2033a2175f050a612fcae89db8a.jpg'}, {'id': 739939, 'image': 'https://media.rawg.io/media/screenshots/c47/c47335aea02b9e751092bcce5ea6bb02.jpg'}, {'id': 739940, 'image': 'https://media.rawg.io/media/screenshots/8b6/8b689fd750a3b761ddb425f6f4076a98.jpg'}, {'id': 739941, 'image': 'https://media.rawg.io/media/screenshots/5ef/5efd6ec56b2b7c088eb928418adb0a77.jpg'}, {'id': 739942, 'image': 'https://media.rawg.io/media/screenshots/74c/74cda6af36f6ac062ef4981ad6dabc20.jpg'}, {'id': 739943, 'image': 'https://media.rawg.io/media/screenshots/896/8965d5975668acc10d99ff53bf009f89.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}, {'platform': {'id': 10, 'name': 'Commodore / Amiga', 'slug': 'commodore-amiga'}}, {'platform': {'id': 11, 'name': 'SEGA', 'slug': 'sega'}}]","[{'id': 6, 'name': 'Fighting', 'slug': 'fighting'}]",
sonic-the-hedgehog-2,Sonic the Hedgehog 2,5,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 1, 'name': 'Xbox One', 'slug': 'xbox-one'}}, {'platform': {'id': 3, 'name': 'iOS', 'slug': 'ios'}}, {'platform': {'id': 21, 'name': 'Android', 'slug': 'android'}}, {'platform': {'id': 8, 'name': 'Nintendo 3DS', 'slug': 'nintendo-3ds'}}, {'platform': {'id': 14, 'name': 'Xbox 360', 'slug': 'xbox360'}}, {'platform': {'id': 16, 'name': 'PlayStation 3', 'slug': 'playstation3'}}, {'platform': {'id': 11, 'name': 'Wii', 'slug': 'wii'}}, {'platform': {'id': 105, 'name': 'GameCube', 'slug': 'gamecube'}}, {'platform': {'id': 167, 'name': 'Genesis', 'slug': 'genesis'}}, {'platform': {'id': 77, 'name': 'Game Gear', 'slug': 'game-gear'}}]","[{'store': {'id': 1, 'name': 'Steam', 'slug': 'steam'}}, {'store': {'id': 3, 'name': 'PlayStation Store', 'slug': 'playstation-store'}}, {'store': {'id': 2, 'name': 'Xbox Store', 'slug': 'xbox-store'}}, {'store': {'id': 4, 'name': 'App Store', 'slug': 'apple-appstore'}}, {'store': {'id': 6, 'name': 'Nintendo Store', 'slug': 'nintendo'}}, {'store': {'id': 7, 'name': 'Xbox 360 Store', 'slug': 'xbox360'}}, {'store': {'id': 8, 'name': 'Google Play', 'slug': 'google-play'}}]",1992-11-21,False,https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg,4.28,4,"[{'id': 4, 'title': 'recommended', 'count': 199, 'percent': 52.65}, {'id': 5, 'title': 'exceptional', 'count': 152, 'percent': 40.21}, {'id': 3, 'title': 'meh', 'count': 18, 'percent': 4.76}, {'id': 1, 'title': 'skip', 'count': 9, 'percent': 2.38}]",370,5,1313,"{'yet': 39, 'owned': 709, 'beaten': 389, 'toplay': 31, 'dropped': 134, 'playing': 11}",78.0,371,2024-06-10T07:53:21,2552,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 224293, 'image_background': 'https://media.rawg.io/media/games/2ba/2bac0e87cf45e5b508f227d281c9252a.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 38142, 'image_background': 'https://media.rawg.io/media/games/f46/f466571d536f2e3ea9e815ad17177501.jpg'}, {'id': 42, 'name': 'Great Soundtrack', 'slug': 'great-soundtrack', 'language': 'eng', 'games_count': 3400, 'image_background': 'https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg'}, {'id': 411, 'name': 'cooperative', 'slug': 'cooperative', 'language': 'eng', 'games_count': 5027, 'image_background': 'https://media.rawg.io/media/games/4e0/4e0e7b6d6906a131307c94266e5c9a1c.jpg'}, {'id': 45, 'name': '2D', 'slug': '2d', 'language': 'eng', 'games_count': 195697, 'image_background': 'https://media.rawg.io/media/games/d1a/d1a1202a378607b6c635c8f18ace95dd.jpg'}, {'id': 40845, 'name': 'Partial Controller Support', 'slug': 'partial-controller-support', 'language': 'eng', 'games_count': 11772, 'image_background': 'https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg'}, {'id': 193, 'name': 'Classic', 'slug': 'classic', 'language': 'eng', 'games_count': 1794, 'image_background': 'https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg'}, {'id': 75, 'name': 'Local Co-Op', 'slug': 'local-co-op', 'language': 'eng', 'games_count': 5436, 'image_background': 'https://media.rawg.io/media/games/926/926928beb8a9f9b31cf202965aa4cbbc.jpg'}, {'id': 72, 'name': 'Local Multiplayer', 'slug': 'local-multiplayer', 'language': 'eng', 'games_count': 13177, 'image_background': 'https://media.rawg.io/media/games/9f1/9f1891779cb20f44de93cef33b067e50.jpg'}, {'id': 74, 'name': 'Retro', 'slug': 'retro', 'language': 'eng', 'games_count': 41639, 'image_background': 'https://media.rawg.io/media/games/2ae/2aedae90b1377a0f3e5ce54d24f8e41a.jpg'}, {'id': 165, 'name': 'Colorful', 'slug': 'colorful', 'language': 'eng', 'games_count': 22362, 'image_background': 'https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg'}, {'id': 243, 'name': ""1990's"", 'slug': '1990s', 'language': 'eng', 'games_count': 2589, 'image_background': 'https://media.rawg.io/media/games/9e5/9e5b91a6d02e66b8d450a977a59ae123.jpg'}]","{'id': 2, 'name': 'Everyone 10+', 'slug': 'everyone-10-plus', 'name_en': 'Everyone 10+', 'name_ru': 'С 10 лет'}",,378,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/games/2c3/2c3363eb1ae202b9e4e7520d3f14ab2e.jpg'}, {'id': 131614, 'image': 'https://media.rawg.io/media/screenshots/4ca/4ca52a75bc88b162271545064b0c811f.jpg'}, {'id': 131615, 'image': 'https://media.rawg.io/media/screenshots/342/3429cb71330e76c75f9dff41140aa9ab.jpg'}, {'id': 131616, 'image': 'https://media.rawg.io/media/screenshots/e59/e5908d1e60039b1cf3c01df108828aa5.jpg'}, {'id': 131617, 'image': 'https://media.rawg.io/media/screenshots/8dd/8ddbdf58b8a08124992756f843cf9c51.jpg'}, {'id': 131618, 'image': 'https://media.rawg.io/media/screenshots/efb/efbf5566869c5ee66dfb963ab9ade1ef.jpg'}, {'id': 131619, 'image': 'https://media.rawg.io/media/screenshots/f8f/f8f326bb26a51ca57070c528f8157abf.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 2, 'name': 'PlayStation', 'slug': 'playstation'}}, {'platform': {'id': 3, 'name': 'Xbox', 'slug': 'xbox'}}, {'platform': {'id': 4, 'name': 'iOS', 'slug': 'ios'}}, {'platform': {'id': 8, 'name': 'Android', 'slug': 'android'}}, {'platform': {'id': 7, 'name': 'Nintendo', 'slug': 'nintendo'}}, {'platform': {'id': 11, 'name': 'SEGA', 'slug': 'sega'}}]","[{'id': 83, 'name': 'Platformer', 'slug': 'platformer'}, {'id': 11, 'name': 'Arcade', 'slug': 'arcade'}, {'id': 4, 'name': 'Action', 'slug': 'action'}]",
