,_id,slug,name,playtime,platforms,stores,released,tba,background_image,rating,rating_top,ratings,ratings_count,reviews_text_count,added,added_by_status,metacritic,suggestions_count,updated,id,score,clip,tags,esrb_rating,user_game,reviews_count,community_rating,saturated_color,dominant_color,short_screenshots,parent_platforms,genres
0,66afec5fa42e722f19b658b5,far-cry-6,Far Cry 6,9,"[{'platform': {'id': 4, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 187, 'name': 'PlayStation 5', 'slug': 'playstation5'}}, {'platform': {'id': 1, 'name': 'Xbox One', 'slug': 'xbox-one'}}, {'platform': {'id': 18, 'name': 'PlayStation 4', 'slug': 'playstation4'}}, {'platform': {'id': 186, 'name': 'Xbox Series S/X', 'slug': 'xbox-series-x'}}]","[{'store': {'id': 1, 'name': 'Steam', 'slug': 'steam'}}, {'store': {'id': 3, 'name': 'PlayStation Store', 'slug': 'playstation-store'}}, {'store': {'id': 2, 'name': 'Xbox Store', 'slug': 'xbox-store'}}, {'store': {'id': 11, 'name': 'Epic Games', 'slug': 'epic-games'}}]",2021-10-07,False,https://media.rawg.io/media/games/5dd/5dd4d2dd986d2826800bc37fff64aa4f.jpg,3.34,3,"[{'id': 3, 'title': 'meh', 'count': 158, 'percent': 38.63}, {'id': 4, 'title': 'recommended', 'count': 145, 'percent': 35.45}, {'id': 1, 'title': 'skip', 'count': 54, 'percent': 13.2}, {'id': 5, 'title': 'exceptional', 'count': 52, 'percent': 12.71}]",388,16,2452,"{'yet': 263, 'owned': 1062, 'beaten': 311, 'toplay': 588, 'dropped': 166, 'playing': 62}",75.0,993,2024-07-18T12:23:52,463723,,,"[{'id': 31, 'name': 'Singleplayer', 'slug': 'singleplayer', 'language': 'eng', 'games_count': 224780, 'image_background': 'https://media.rawg.io/media/games/587/587588c64afbff80e6f444eb2e46f9da.jpg'}, {'id': 42396, 'name': 'Для одного игрока', 'slug': 'dlia-odnogo-igroka', 'language': 'rus', 'games_count': 49520, 'image_background': 'https://media.rawg.io/media/games/26d/26d4437715bee60138dab4a7c8c59c92.jpg'}, {'id': 42417, 'name': 'Экшен', 'slug': 'ekshen', 'language': 'rus', 'games_count': 40280, 'image_background': 'https://media.rawg.io/media/games/d82/d82990b9c67ba0d2d09d4e6fa88885a7.jpg'}, {'id': 42392, 'name': 'Приключение', 'slug': 'prikliuchenie', 'language': 'rus', 'games_count': 38357, 'image_background': 'https://media.rawg.io/media/games/ee3/ee3e10193aafc3230ba1cae426967d10.jpg'}, {'id': 7, 'name': 'Multiplayer', 'slug': 'multiplayer', 'language': 'eng', 'games_count': 38215, 'image_background': 'https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg'}, {'id': 13, 'name': 'Atmospheric', 'slug': 'atmospheric', 'language': 'eng', 'games_count': 33555, 'image_background': 'https://media.rawg.io/media/games/f46/f466571d536f2e3ea9e815ad17177501.jpg'}, {'id': 42425, 'name': 'Для нескольких игроков', 'slug': 'dlia-neskolkikh-igrokov', 'language': 'rus', 'games_count': 9969, 'image_background': 'https://media.rawg.io/media/games/6c5/6c55e22185876626881b76c11922b073.jpg'}, {'id': 18, 'name': 'Co-op', 'slug': 'co-op', 'language': 'eng', 'games_count': 11708, 'image_background': 'https://media.rawg.io/media/games/dd5/dd50d4266915d56dd5b63ae1bf72606a.jpg'}, {'id': 118, 'name': 'Story Rich', 'slug': 'story-rich', 'language': 'eng', 'games_count': 21847, 'image_background': 'https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg'}, {'id': 42442, 'name': 'Открытый мир', 'slug': 'otkrytyi-mir', 'language': 'rus', 'games_count': 5752, 'image_background': 'https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg'}, {'id': 36, 'name': 'Open World', 'slug': 'open-world', 'language': 'eng', 'games_count': 7569, 'image_background': 'https://media.rawg.io/media/games/b7d/b7d3f1715fa8381a4e780173a197a615.jpg'}, {'id': 42428, 'name': 'Шутер', 'slug': 'shuter', 'language': 'rus', 'games_count': 9105, 'image_background': 'https://media.rawg.io/media/games/6c5/6c55e22185876626881b76c11922b073.jpg'}, {'id': 42429, 'name': 'От первого лица', 'slug': 'ot-pervogo-litsa', 'language': 'rus', 'games_count': 10999, 'image_background': 'https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg'}, {'id': 8, 'name': 'First-Person', 'slug': 'first-person', 'language': 'eng', 'games_count': 31926, 'image_background': 'https://media.rawg.io/media/games/bc0/bc06a29ceac58652b684deefe7d56099.jpg'}, {'id': 40845, 'name': 'Partial Controller Support', 'slug': 'partial-controller-support', 'language': 'eng', 'games_count': 11808, 'image_background': 'https://media.rawg.io/media/games/d69/d69810315bd7e226ea2d21f9156af629.jpg'}, {'id': 30, 'name': 'FPS', 'slug': 'fps', 'language': 'eng', 'games_count': 13318, 'image_background': 'https://media.rawg.io/media/games/bc0/bc06a29ceac58652b684deefe7d56099.jpg'}, {'id': 9, 'name': 'Online Co-Op', 'slug': 'online-co-op', 'language': 'eng', 'games_count': 5674, 'image_background': 'https://media.rawg.io/media/games/530/5302dd22a190e664531236ca724e8726.jpg'}, {'id': 6, 'name': 'Exploration', 'slug': 'exploration', 'language': 'eng', 'games_count': 23313, 'image_background': 'https://media.rawg.io/media/games/2ad/2ad87a4a69b1104f02435c14c5196095.jpg'}, {'id': 37, 'name': 'Sandbox', 'slug': 'sandbox', 'language': 'eng', 'games_count': 6998, 'image_background': 'https://media.rawg.io/media/games/095/0953bf01cd4e4dd204aba85489ac9868.jpg'}, {'id': 189, 'name': 'Female Protagonist', 'slug': 'female-protagonist', 'language': 'eng', 'games_count': 12548, 'image_background': 'https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg'}, {'id': 42452, 'name': 'Выживание', 'slug': 'vyzhivanie', 'language': 'rus', 'games_count': 6298, 'image_background': 'https://media.rawg.io/media/games/b45/b45575f34285f2c4479c9a5f719d972e.jpg'}, {'id': 1, 'name': 'Survival', 'slug': 'survival', 'language': 'eng', 'games_count': 8832, 'image_background': 'https://media.rawg.io/media/games/ebd/ebdbb7eb52bd58b0e7fa4538d9757b60.jpg'}, {'id': 42444, 'name': 'Песочница', 'slug': 'pesochnitsa', 'language': 'rus', 'games_count': 4227, 'image_background': 'https://media.rawg.io/media/games/995/9951d9d55323d08967640f7b9ab3e342.jpg'}, {'id': 42402, 'name': 'Насилие', 'slug': 'nasilie', 'language': 'rus', 'games_count': 5688, 'image_background': 'https://media.rawg.io/media/games/fba/fbae1bcfae1feffda6a11fbc1c939420.jpg'}, {'id': 34, 'name': 'Violent', 'slug': 'violent', 'language': 'eng', 'games_count': 6728, 'image_background': 'https://media.rawg.io/media/games/b29/b294fdd866dcdb643e7bab370a552855.jpg'}, {'id': 69, 'name': 'Action-Adventure', 'slug': 'action-adventure', 'language': 'eng', 'games_count': 16663, 'image_background': 'https://media.rawg.io/media/games/21c/21cc15d233117c6809ec86870559e105.jpg'}, {'id': 40837, 'name': 'In-App Purchases', 'slug': 'in-app-purchases', 'language': 'eng', 'games_count': 2640, 'image_background': 'https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg'}, {'id': 121, 'name': 'Character Customization', 'slug': 'character-customization', 'language': 'eng', 'games_count': 4775, 'image_background': 'https://media.rawg.io/media/games/e3d/e3ddc524c6292a435d01d97cc5f42ea7.jpg'}, {'id': 42490, 'name': 'Приключенческий экшен', 'slug': 'prikliuchencheskii-ekshen', 'language': 'rus', 'games_count': 9050, 'image_background': 'https://media.rawg.io/media/games/032/0329db96e252aa41e672da2ba16f914c.jpg'}, {'id': 125, 'name': 'Crafting', 'slug': 'crafting', 'language': 'eng', 'games_count': 4229, 'image_background': 'https://media.rawg.io/media/games/f3e/f3eec35c6218dcfd93a537751e6bfa61.jpg'}, {'id': 42497, 'name': 'Крафтинг', 'slug': 'krafting', 'language': 'rus', 'games_count': 2931, 'image_background': 'https://media.rawg.io/media/games/a91/a911f0a91991469e398fa70091507a5b.jpg'}, {'id': 571, 'name': '3D', 'slug': '3d', 'language': 'eng', 'games_count': 83857, 'image_background': 'https://media.rawg.io/media/games/91d/91ddeef8d5ebee7f21faa89efa0f2201.jpg'}, {'id': 1465, 'name': 'combat', 'slug': 'combat', 'language': 'eng', 'games_count': 12356, 'image_background': 'https://media.rawg.io/media/games/88a/88af17cc08783ccdd1608ae63c47eeac.jpg'}, {'id': 413, 'name': 'online', 'slug': 'online', 'language': 'eng', 'games_count': 6556, 'image_background': 'https://media.rawg.io/media/games/174/1743b3dd185bda4a7be349347d4064df.jpg'}, {'id': 58132, 'name': 'Атмосферная', 'slug': 'atmosfernaia', 'language': 'rus', 'games_count': 9245, 'image_background': 'https://media.rawg.io/media/games/278/2784fe67065c5095411f0d4c85205143.jpg'}, {'id': 171, 'name': 'PvE', 'slug': 'pve', 'language': 'eng', 'games_count': 5061, 'image_background': 'https://media.rawg.io/media/games/d9e/d9e868382c48ec98c9b23b8fbe6a2045.jpg'}, {'id': 66533, 'name': 'Исследования', 'slug': 'issledovaniia', 'language': 'rus', 'games_count': 8632, 'image_background': 'https://media.rawg.io/media/games/91d/91ddeef8d5ebee7f21faa89efa0f2201.jpg'}, {'id': 58127, 'name': 'Бой', 'slug': 'boi-2', 'language': 'rus', 'games_count': 7224, 'image_background': 'https://media.rawg.io/media/games/372/372ad5555afd1c58e39914600a412b84.jpg'}, {'id': 2030, 'name': 'city', 'slug': 'city', 'language': 'eng', 'games_count': 9230, 'image_background': 'https://media.rawg.io/media/screenshots/d65/d65af01d7ec14b01c572fb197a8614c7.jpg'}, {'id': 5816, 'name': 'console', 'slug': 'console', 'language': 'eng', 'games_count': 1390, 'image_background': 'https://media.rawg.io/media/games/ccf/ccfd3fd488a8ed61145a3da96c080131.jpg'}, {'id': 59643, 'name': 'Протагонистка', 'slug': 'protagonistka', 'language': 'eng', 'games_count': 5036, 'image_background': 'https://media.rawg.io/media/games/0ea/0ea86d90ac2e5591b31c516c2dc72e07.jpg'}, {'id': 4565, 'name': 'offline', 'slug': 'offline', 'language': 'eng', 'games_count': 1070, 'image_background': 'https://media.rawg.io/media/games/415/41563ce6cb061a210160687a4e5d39f6.jpg'}, {'id': 70351, 'name': 'Сетевой кооператив', 'slug': 'setevoi-kooperativ', 'language': 'rus', 'games_count': 1653, 'image_background': 'https://media.rawg.io/media/games/082/082365507ff04d456c700157072d35db.jpg'}, {'id': 3109, 'name': 'weapons', 'slug': 'weapons', 'language': 'eng', 'games_count': 2240, 'image_background': 'https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg'}, {'id': 151, 'name': 'Modern', 'slug': 'modern', 'language': 'eng', 'games_count': 1617, 'image_background': 'https://media.rawg.io/media/games/186/1864ee956f171b4c3d5791b82c15df2f.jpg'}, {'id': 42528, 'name': 'Современность', 'slug': 'sovremennost', 'language': 'rus', 'games_count': 1421, 'image_background': 'https://media.rawg.io/media/games/186/1864ee956f171b4c3d5791b82c15df2f.jpg'}, {'id': 87088, 'name': 'Игрок против ИИ', 'slug': 'igrok-protiv-ii', 'language': 'rus', 'games_count': 2543, 'image_background': 'https://media.rawg.io/media/games/d0b/d0bc26b4a79b95fa5b399d18f79fc207.jpg'}, {'id': 7082, 'name': 'fighter', 'slug': 'fighter', 'language': 'eng', 'games_count': 1484, 'image_background': 'https://media.rawg.io/media/games/792/7924eba36daf05ceca74b297a8340343.jpg'}, {'id': 6706, 'name': 'connect', 'slug': 'connect', 'language': 'eng', 'games_count': 472, 'image_background': 'https://media.rawg.io/media/screenshots/8c5/8c54676d6a0c1d4a35f6062873770c50_Zan2bXP.jpg'}]",,,409,,0f0f0f,0f0f0f,"[{'id': -1, 'image': 'https://media.rawg.io/media/games/5dd/5dd4d2dd986d2826800bc37fff64aa4f.jpg'}, {'id': 2868372, 'image': 'https://media.rawg.io/media/screenshots/ad7/ad783ee0056da2ef308cc45253e17d66.jpg'}, {'id': 2868373, 'image': 'https://media.rawg.io/media/screenshots/a05/a0581502c8d0e4acff3c4e05bae66537.jpg'}, {'id': 2868374, 'image': 'https://media.rawg.io/media/screenshots/045/045a251b50baeac32d9b9edf2364a4e2.jpg'}, {'id': 2868375, 'image': 'https://media.rawg.io/media/screenshots/eb3/eb3b3c0318ef705910b6406c36f24f10.jpg'}, {'id': 2868376, 'image': 'https://media.rawg.io/media/screenshots/ec8/ec869cac48bf0a6a71da03cc5948e49e.jpg'}, {'id': 2868377, 'image': 'https://media.rawg.io/media/screenshots/4ee/4ee0eead77909a1860fb8dda8e005e51.jpg'}]","[{'platform': {'id': 1, 'name': 'PC', 'slug': 'pc'}}, {'platform': {'id': 2, 'name': 'PlayStation', 'slug': 'playstation'}}, {'platform': {'id': 3, 'name': 'Xbox', 'slug': 'xbox'}}]","[{'id': 2, 'name': 'Shooter', 'slug': 'shooter'}, {'id': 3, 'name': 'Adventure', 'slug': 'adventure'}, {'id': 4, 'name': 'Action', 'slug': 'action'}]"
